age,income,purchase_frequency,avg_order_value,customer_lifetime,total_spend,website_visits,email_open_rate,app_usage,electronics_spend_pct,clothing_spend_pct,home_spend_pct,summer_boost,holiday_boost,recency,segment
1.5549036,-1.1790152,-0.7459875,1.4022057,0.6972117,0.27463546,-0.2491427,1.2575759,0.98387825,0.60885096,0.2847331,-0.85122365,-0.9701392,0.20280917,-1.1000824,-1
0.90091217,-1.071286,-0.8227799,0.74262685,-1.0534321,-1.0246341,1.5811596,-0.89386183,-1.1680855,-0.34085616,0.5584353,-0.361994,-0.43943036,-0.20434329,-0.14254588,-1
-0.47438028,-0.9168924,0.13093144,1.1025381,2.3989296,2.946145,2.137512,2.3229454,0.79473144,1.5558704,-1.6616901,0.33414418,-0.10526374,1.8833921,-1.1930693,-1
-1.123705,1.1920717,-0.55567425,-2.256514,-0.94813824,-0.9676677,-1.6828905,0.1201142,0.7951021,0.6951576,0.11233425,-0.55230385,-0.7180874,-1.2287909,0.7289114,-1
0.78441,-0.21885072,-1.3283079,0.6985838,0.82421756,-0.32306403,-0.06431002,2.6162484,0.6401285,-0.10208147,-0.37193006,0.37464088,-1.6026852,-0.20095713,-1.1862869,-1
0.91313434,1.3864127,-0.53250015,-1.771307,-0.53846556,-0.5303725,-1.2211248,2.1697779,-1.1640338,-1.4915243,1.43613,-0.042580895,-0.30153966,-1.4257561,-1.0894803,-1
1.6725794,-1.2675214,2.6154168,-0.30119267,-0.9734531,-0.85177994,0.80483556,1.1361107,-1.1269437,0.6073469,-1.5965061,1.2053132,-0.3465369,0.4710085,-0.48968276,-1
-0.7374016,1.2074437,-1.9163831,0.393085,1.1545483,-0.6147208,-1.7353687,-1.1392583,-1.2515429,1.30716,0.019194467,-1.359129,-0.26193148,-0.6353498,1.8598696,-1
-0.14989874,0.94344944,0.0935037,0.63711065,0.34976625,0.41722503,2.2415602,0.31931958,0.8186276,-1.7363508,1.3360726,-0.01850188,-0.05258394,0.89695895,-0.83394116,-1
-0.3278243,1.7818202,-0.8084069,0.36846608,1.2575808,0.26682514,-1.038698,0.48170698,-1.3173406,-1.4024439,0.87057066,0.372249,-2.54053,1.1418408,0.5926261,-1
1.0025122,0.0016541765,-0.31182352,0.93324137,-0.1570446,-0.23524696,-1.372715,-0.7465386,0.70609325,-0.86145097,1.2670237,-0.60711485,-0.17231986,-0.17659284,1.7171483,-1
-0.6113113,0.18793297,-0.5013403,-1.2072802,0.24996479,-0.17642207,-0.27506673,-1.0359913,0.78284454,-0.50995815,-1.2391487,1.6989264,-0.05513066,-0.3723083,0.7319461,-1
0.5060629,-1.018649,1.4357518,-0.17728026,0.12782057,0.78730845,0.94711673,-0.7680971,0.8226658,-1.8778311,0.62574625,1.0504864,0.21419771,1.5288751,0.25380903,-1
-0.21809278,1.8353889,-0.81049776,0.62001204,-0.5420092,-0.67770165,0.3008528,1.5775571,-1.1513394,0.8582045,-2.020877,1.4412832,0.037404772,-0.45183313,1.1669966,-1
0.38554764,-1.2850782,-1.4698257,0.32528847,-0.84289217,-1.106035,0.25181848,-1.1180527,0.6325006,-0.774514,1.7503936,-1.0182514,-0.42867392,-0.6424415,-0.38467053,-1
-1.2895447,0.92822325,0.093194224,-1.9062006,0.687208,0.23906733,0.49317914,-0.77059215,0.8421483,0.12391525,-0.96779853,0.9974586,1.2459438,-0.3011376,-1.22726,-1
0.118855,0.61753225,-0.46305636,-1.80981,0.41716006,0.109278396,-0.09329974,0.19174364,-1.3203336,1.2653648,-0.07588836,-1.0928364,0.66555685,0.60084456,1.1006572,-1
-1.3936877,-1.0454495,-0.037898213,-0.1753791,1.7414081,1.7465941,-1.3981819,0.22979152,-1.144195,-0.39568397,0.40660614,0.19807439,2.0239606,0.33807248,2.8861961,-1
-1.4619055,0.22836548,-0.45583445,0.4096068,-1.0724356,-0.8551745,-0.07227508,0.1416955,0.8395651,-1.1498216,-0.28431275,1.7445601,0.9455753,-0.4292583,0.41003495,-1
1.1752547,0.69732815,0.6963736,0.42268404,-0.46210477,-0.11859978,0.7290913,0.9364954,0.92922074,-1.3844031,-1.3356918,2.4649587,2.0544834,0.51702696,-0.5121875,-1
0.8186779,-1.2043022,0.4418255,0.51840454,-1.1952015,-0.6838279,-2.4056036,2.627642,-1.3241689,-0.40802374,0.8073181,-0.14878497,0.34065756,-0.45645294,-0.9944553,-1
1.6467719,-1.015866,-1.3069209,-0.28268042,-0.803366,-1.1284992,0.7222715,-0.31739447,-1.0736972,2.4818742,-1.7579862,-0.63697046,0.17005539,-0.065842,-1.3073882,-1
-1.0147545,1.1638794,-1.4533513,-0.807881,2.1714702,0.3343389,-0.99370474,0.9296142,0.70609325,0.11933739,0.82159823,-1.1845294,-0.7380243,0.32089877,-1.1499642,-1
1.8583331,-0.97737396,-0.8555226,-2.1157768,-0.9702249,-0.9213799,-0.48210105,1.1823379,0.70609325,-0.69099134,-1.0901527,2.007624,-0.9557462,-2.263353,-0.22418849,-1
1.0156262,-0.8219404,0.050521553,-0.437814,1.3443629,1.2573365,1.7717983,-1.483007,0.82795185,0.42669687,0.732048,-1.2399756,-1.2346201,-1.5772929,-0.20568086,-1
-0.3706973,0.6753808,1.3979737,0.5601586,0.10352266,1.1537716,-0.04561185,-0.1413671,0.74348056,-0.58479005,-1.4569374,2.0875547,1.1224796,1.1485151,1.6404865,-1
1.3555462,1.3938036,-1.8298407,1.3371077,-0.65317756,-0.8872708,1.4223087,-0.10281218,0.8432932,-0.282176,-0.87988883,1.2770776,-0.79849726,0.07388697,1.1483817,-1
-1.0954254,-1.2304424,-0.8323429,-0.929578,1.1232424,0.23974146,1.7317593,1.444595,-1.2540032,1.7566833,-0.1679863,-1.4498119,-0.23663896,0.59348047,-0.42909017,-1
-0.6954852,1.082841,-0.01445002,-1.119477,-1.064615,-0.9048748,-1.6568161,0.48705152,0.803357,-1.3727493,2.5632768,-1.5295228,0.39159337,-0.90370464,1.750781,-1
-0.44826078,-0.90143,1.0771769,-0.77679926,1.5701478,2.0279362,1.0532858,-0.61968845,0.98815864,0.23707646,-1.114826,0.70740575,-0.2799984,0.5828016,-0.90979624,-1
0.2528546,0.20047298,0.6026761,-0.82402223,0.91022444,1.0800564,-0.292289,-0.4773077,0.8272756,-0.6536388,0.742533,-0.07019623,0.90331775,-2.078835,-0.7209495,-1
-0.3778456,-1.1586273,-0.95655245,0.688202,-1.3239436,-0.86566573,0.046723425,1.2678851,-1.3842715,-0.28516513,-2.3434184,2.6789563,0.33771393,-1.4106596,-1.0818012,-1
-1.4086851,0.17790148,0.57804424,-0.20724243,-1.075174,-1.0450662,-0.984202,-0.10281218,-1.4340236,2.0981355,-0.49597907,-1.7248474,0.43432873,-0.7572862,-0.7252389,-1
0.28731048,0.24200843,0.4590752,0.37947646,-0.71303594,-0.673267,-0.796498,-0.77018803,0.7159643,0.22205035,0.15719832,-0.47225192,0.63597584,0.37823182,-0.0038081324,-1
-1.5076354,-0.2220356,-0.12605606,-1.6611406,-0.7182582,-0.74457014,-1.6569294,0.77925605,0.7461923,-0.330218,-0.34434417,0.96031016,-0.110150196,0.02402864,1.705613,-1
-1.5822824,-0.6107473,0.23247385,-0.21821025,-0.008689987,0.2551677,-0.68175656,-0.6524213,-1.3337201,-0.44624573,-0.56879157,1.110281,-1.142248,0.18315345,-0.39530864,-1
2.0593445,-0.017093834,-0.25995767,-0.6899181,-0.51871485,-0.8625819,-0.42778772,-0.51896244,-1.0838517,0.5613048,1.1915815,-1.7701089,-0.34446988,0.3617094,0.38895032,-1
0.10437008,0.7668538,-0.61451095,-0.29540998,-1.0316199,-1.2274354,0.3294961,-1.5480716,0.87067354,0.5390943,-0.6401739,-0.109393455,1.2342974,-0.32478338,-0.66612184,-1
1.3272101,0.69863707,1.697889,-1.228121,-0.63718545,-0.61191297,0.21787907,-0.09925766,0.622017,-1.7620132,0.9927127,0.8358548,0.47602832,-0.30825508,0.7729944,-1
-0.97611666,-0.97961795,-0.4745088,-1.3224024,-0.39637667,-0.6127157,-2.077807,-0.9798856,-1.0520337,-0.19030975,0.7243475,-0.7839837,-0.31871036,-1.0335667,-0.62960505,-1
0.1725698,-1.06662,-0.1878101,0.7564164,-0.4765917,-0.2992905,0.16905652,0.9477792,0.8927922,1.0566107,0.48254317,-1.675899,-1.0714743,0.73223996,-0.51075965,-1
0.14614283,-1.2464752,0.5531572,1.8551996,-1.0913317,-0.93027806,1.3324746,-0.8416533,-1.3269267,-0.90454495,2.2538962,-1.5889081,-2.287646,0.7865736,-1.1079024,-1
1.3972028,0.011480654,-1.5043491,-1.8129498,2.5047345,0.027477834,-0.6501991,-1.2977419,0.77556014,-0.51686084,0.6631901,-0.28527522,1.1310655,1.0123839,-0.7267404,-1
0.58243483,-1.0447445,0.529288,2.2993479,0.8119438,2.0985358,-0.19983228,-0.5477512,0.81477666,-1.0716122,-0.88323057,1.9134064,0.3913306,0.10800932,-0.79025847,-1
0.13826218,0.917057,2.1979828,-2.7480319,-1.1372308,-0.7982772,1.028619,-0.17069685,-1.193297,-0.9562848,-0.15012622,1.0014817,-0.5690586,-0.49315757,1.2018565,-1
-1.4109349,0.8274691,1.6506393,-0.08843905,-0.7093878,-0.10644064,1.9833987,0.08707087,-1.1469872,1.3142715,-1.6921842,0.40201223,0.9506931,-0.13930999,-0.035503455,-1
-1.049084,-1.1626905,0.17952608,-1.3968271,-0.44177932,-0.4249326,-0.08128389,1.9764588,0.8603547,2.175511,-0.6978075,-1.5041512,-0.84913653,0.85116094,-0.68300396,-1
-0.051333617,-1.0456105,2.069834,0.6575073,-1.0015357,-0.42484432,-0.067504466,-0.12583053,0.8697402,-1.4199487,1.5221404,-0.20733944,0.008180184,-0.5384848,2.008498,-1
1.4937311,-0.4294555,-0.7124353,-0.83338344,0.58157235,0.1492024,-0.51556414,0.84923536,-1.177869,0.19285329,-0.42516327,0.5872372,-0.54564553,-0.24557161,-0.7308375,-1
0.94984585,-0.6394522,-0.8825716,-1.2219673,-0.6074937,-0.8670268,0.23802678,-0.8517485,0.889315,-0.5656784,-1.1089671,1.7526395,0.11195193,0.6463433,0.32311487,-1
-0.15992878,1.571955,0.6395596,-1.1596704,-0.28533295,-0.018277742,-0.7303919,1.6049676,-1.3931297,0.03470777,-1.249291,1.4621484,0.5062946,0.3736219,0.7667978,-1
-0.25737417,-1.0450737,0.82109356,0.5624024,-1.1181655,-1.0654832,0.22008775,-1.4666598,-1.2482142,-1.1459004,-0.5403378,1.479247,-0.91557086,-1.5105547,0.18717684,-1
-1.1956805,1.5768006,-0.84076303,-0.12597461,-0.311752,-0.5108971,-1.1661047,-1.0681655,0.8366084,0.40857488,-1.0282542,0.69801676,0.47817892,0.48040286,-1.1663599,-1
0.042323954,-0.6783731,-1.0066365,-0.62313724,1.1638371,0.10446079,0.61279815,-0.32954755,-1.1981618,0.8429171,-0.34922773,-0.6195587,0.7463401,0.55962247,-0.8326424,-1
0.27653763,-0.5375016,1.2892617,0.36981288,0.55466473,1.7602657,-0.28433186,-1.0881298,0.7940363,-0.82984996,0.14821635,0.5826092,2.5371566,-0.96354866,-0.94908303,-1
-1.5601611,-0.5274922,-0.3852804,0.117922835,1.228971,0.61331815,-1.5946472,-0.7736221,0.9043767,-1.5548874,-0.08143937,1.9495708,-0.16244255,-1.3898112,-0.68401355,-1
0.23893945,2.0358133,-0.401766,0.14539507,-0.9289695,-0.6925656,-0.20571688,-0.5066799,-1.304412,-0.38614514,-1.3215504,1.4332054,0.27086696,0.57271403,2.2783365,-1
-1.4813566,-0.13965406,-0.25619566,0.30553654,-0.3420178,-0.25757003,0.5349949,-1.4186105,0.84350574,-1.0336182,0.8863677,0.37148824,0.29570863,0.9763345,-0.9520198,-1
-1.0179968,0.36491588,1.5565068,2.3143256,-0.20245324,0.79369485,-0.40728214,1.1357934,-1.264217,1.5636098,-1.0661736,-0.34941673,0.44710648,1.5526543,-0.61431533,-1
2.206683,-0.8974109,0.65999943,-1.1459647,-1.1191845,-0.78608406,-0.6141519,-0.3172662,0.9578326,0.5112155,-0.60120285,-0.17435637,-0.38515425,0.5588473,1.7223523,-1
0.75206184,-0.57046837,-1.445558,0.57039577,-0.910426,-1.0638642,-0.37771013,-1.2071396,0.8781076,1.0004361,0.21329974,-1.0832608,-1.3414674,1.2932913,-0.23534502,-1
-1.3781277,-0.738591,0.52052575,0.67548317,0.72578067,1.5187745,-0.7583308,-0.36111742,0.8043953,1.7266217,-0.89656943,-0.60269636,0.30574903,-1.3997214,0.43808338,-1
0.41423544,-0.929151,0.444888,0.6002049,0.39361352,0.7973211,2.0729015,0.65481883,-1.1530117,2.2778423,-1.1621698,-0.9737592,1.5844815,0.2520084,-0.06893147,-1
-1.7795863,-0.671321,-0.39145762,-0.00912154,-0.79278255,-0.58490413,1.3254383,0.061918274,0.805144,-0.768118,1.619934,-0.8737066,1.492094,1.9811909,-0.43372133,-1
1.2148407,0.51914746,1.1451664,0.86808854,1.3678674,3.015883,1.1410168,-1.1511805,0.9205839,-0.67009205,1.7947817,-0.9420576,0.7010761,0.6938913,-0.38891625,-1
-0.59429294,-0.7298297,-1.4466631,2.4343648,-0.7170312,-0.53348035,0.36846456,-1.1677699,0.89770675,-0.48664403,-0.089333236,0.41489726,1.9267067,1.4025875,-0.44457033,-1
-0.16640379,1.4715121,0.61638314,-0.0072015254,-0.4048921,-0.102857895,-0.30501607,-0.21085787,0.70609325,-0.89721054,-1.6588633,2.66325,-0.92771393,-1.0522699,-0.6110833,-1
-0.6948019,-0.88543165,-0.47195134,1.2172505,-0.8316801,-0.7163914,-0.576889,0.14645572,-1.4038584,0.55836475,0.49899307,-0.97974926,0.10120686,0.4156028,-1.1010355,-1
1.0784979,-1.1947985,-0.2899244,-0.45786828,2.2922852,1.6250851,-0.016360737,-0.36843827,-1.4544414,0.56426,0.5416601,-1.0592566,-0.26967454,-0.8848056,0.05846103,-1
-1.690168,-1.1512702,-0.11770164,0.53344667,-0.65615,-0.31352782,-0.7153154,-0.63280076,0.61044586,1.0495504,0.13828352,-1.3308448,0.5951348,0.20776348,1.4025332,-1
-1.482952,1.23035,-1.4643697,-0.75586027,-0.3557137,-0.87476367,0.115513265,1.9098163,-1.0939317,0.05653133,0.6954999,-0.8492412,-0.4704706,0.005957815,-0.51763916,-1
-0.6051343,-0.6435727,-2.3539312,-0.6458284,-0.967416,-1.2001216,1.3030515,1.2703199,0.8197807,0.8245754,-1.7057806,0.892533,-1.1767433,-0.46085227,-0.65887994,-1
0.506699,-0.19832537,-0.93185055,-1.4329045,-0.1964824,-0.5387125,-0.7567924,-1.3378761,-1.1241686,-1.0775001,0.7320131,0.19709454,-1.0251267,1.7115986,-0.495714,-1
1.2707195,-0.46746027,0.2954635,-0.91426474,2.1395311,2.201141,1.1445973,0.22090177,-1.3558809,-0.5332373,0.7276002,-0.21123028,-1.9977564,0.5272628,-0.8828812,-1
-0.6189431,1.4105896,0.0022160558,0.816881,-0.4220389,-0.22110237,-0.6984939,-0.88090503,-1.2112119,-1.0230298,1.6247126,-0.87426805,1.0297557,-0.42768237,-1.2252619,-1
-0.40532082,-0.27602196,2.582306,-0.22196819,0.51346785,2.1691778,1.6785243,-0.5608833,-1.3584467,-0.63860404,1.420604,-1.1326647,-1.6637777,0.17921762,0.42785412,-1
-0.48948175,1.2549945,-0.762365,0.4062592,-0.6146973,-0.89032966,0.026025696,-0.88586426,0.6695585,-1.5828408,-0.57162195,1.8928479,1.9154195,-1.6917943,-0.39129552,-1
-0.042351115,0.8465294,1.4546132,0.057103638,-0.6266128,-0.19374014,1.7000028,-0.9955633,0.82738924,-0.30973577,-0.3371492,0.7649272,-1.0986689,-0.12496253,1.9157131,-1
0.08222958,0.1476131,-1.7562665,-0.01866667,2.0243607,-0.45533416,-1.13407,2.334395,0.70609325,0.5232225,-1.5928655,1.2503017,-1.4120331,-1.1328126,-0.7668986,-1
-0.66549367,-0.68325615,0.5176778,-0.3189303,-1.0820638,-1.1092215,0.697081,-0.9380302,-1.3014818,0.13464762,0.61864376,-0.5581733,-0.7995172,-0.6742252,-0.5021139,-1
0.5087447,0.020255797,0.041659057,1.6141183,1.0023109,1.5548654,-0.20664433,-0.68702215,0.8277562,0.5459234,-1.8528233,1.5634086,0.90654635,1.1840723,1.0293971,-1
0.19215241,-0.6971646,1.6458468,-0.40427554,1.2262465,2.4563498,0.3084445,1.2290643,-1.1461872,0.54761416,-1.416983,0.99068797,0.29348627,0.7194576,-0.21704453,-1
-1.1955068,0.7655011,1.1454616,-0.09021942,-0.35392353,0.2257047,0.96210164,-0.73848414,-1.219213,0.73692876,-1.2441456,0.40337384,-0.329984,-0.47760993,-0.7659186,-1
-0.29113472,1.9177988,1.9897622,-0.6885428,-0.93067855,-0.55527234,-0.014024284,-1.1657814,-1.2118251,0.16109847,-0.39962596,0.27530786,0.21125725,-1.804665,-0.91251004,-1
0.4637081,-0.79561687,-1.3446256,-0.39957818,0.25915894,-0.7812394,0.124961495,1.8386347,0.9720835,1.9567778,-1.0148388,-1.2248601,1.3454515,-0.30243528,1.1234286,-1
0.123034924,-0.5851445,1.5907279,-0.65274966,-0.058645315,0.51157725,-0.89102983,-0.0686892,0.7002751,0.5000957,0.99943715,-1.3299578,-0.57577807,0.37892762,-0.08350344,-1
-0.81302845,2.6693194,-1.0736206,1.9763428,-0.22792655,-0.14256455,0.23580822,-1.1511699,-1.2148412,0.94404274,-1.5325025,0.46241248,-0.7397814,0.1615581,-0.82748294,-1
0.16194929,-0.9097974,-0.51454026,-0.8193497,-0.5009283,-0.65311164,-0.19775824,0.55766225,0.8734529,-0.27681103,0.4291446,-0.1684273,0.8003316,0.5977548,-0.45053482,-1
0.67923075,-1.2952342,-1.4552791,-0.29758704,0.96458715,-0.15645584,1.2831625,-0.34428814,0.70609325,-0.45865324,0.21011002,0.0007797517,1.1110631,0.73700154,-1.2167935,-1
-1.3997927,2.5367308,1.2562066,-0.70729285,0.0064766738,0.42902952,0.101431824,0.6573487,0.96155924,1.53048,-1.5261589,0.089695685,0.54958314,0.5503083,-1.1276499,-1
1.1340423,1.5356736,-1.5159137,-0.4862611,1.724833,-0.2141222,-1.1640214,-0.769208,0.70609325,-1.0226192,-1.2150823,2.2796426,-1.2924542,0.074211136,-0.84890985,-1
-0.35044682,0.53694546,-0.33934838,-0.32466316,1.36093,0.7317732,2.0364883,-0.60360074,-1.1910723,-0.7407349,1.1060643,-0.400323,-1.8619854,-1.0577092,1.071498,-1
0.5371001,-0.04716087,-0.36577183,-1.2154826,2.2333727,1.2965206,0.8231177,0.04660705,0.84038615,1.6909957,-1.2932976,-0.30146575,1.2685133,0.5733806,-0.208082,-1
1.2423981,-0.53249544,-0.38312533,-0.31442776,0.7228631,0.3897692,0.5392837,0.46628055,0.8895263,1.6253374,-0.3113078,-1.3407103,0.40037116,-0.9260465,0.06848319,-1
-1.362784,0.11501695,0.60601526,0.52218264,-0.8864687,-0.80357033,0.4778201,-0.62389684,0.78649265,-1.0870467,-0.8640447,1.8729868,-1.7026983,1.2353731,-1.1481221,-1
-0.97864765,2.4725397,1.5233396,-0.7754835,-0.6062444,-0.34918648,-0.015914835,-1.267712,-1.270522,0.07060036,-1.3421037,1.3455637,-0.4836703,0.9858686,0.7145173,-1
-0.3485543,0.0019613032,-1.6973103,-0.53253394,0.8245872,-0.9234875,-0.0006591843,0.6210128,0.6703533,-0.42106885,0.60923064,-0.10642915,0.52468276,-0.11096837,-0.60921025,-1
1.7266154,-1.0605992,-1.4060775,-1.7332643,0.40541843,-0.73698974,0.07045342,0.14318803,0.87479615,-1.4115342,0.7646407,0.5247381,1.0047138,-0.50111586,2.052504,-1
-0.72941023,-0.07962566,-1.9089757,-1.1320966,-0.8709173,-1.1145136,0.2988618,1.3045214,0.64311033,-0.2848664,0.5842204,-0.26722148,-1.3564848,-0.9129812,0.8821801,-1
-0.6375935,-0.5691057,-0.46318462,-1.0444434,-0.7630235,-0.97660536,0.6146975,0.057436757,-1.376427,-0.88843524,1.3938048,-0.7023987,0.5820017,-0.7140389,-0.48297536,-1
0.2620995,-1.0466568,1.4524931,-1.0467857,-0.017742883,0.30520576,-0.9067998,0.67486274,0.81649375,0.96710384,-0.98770994,0.0293137,-1.4018112,1.455647,-0.5027372,-1
-1.4899949,-0.33931273,-1.3877773,-0.29969436,-0.915798,-1.0156641,0.7958107,2.0588903,0.6690385,0.12328894,-0.2980787,-0.11245233,-0.4652441,-0.95108855,-0.8715357,-1
-0.33062932,0.39484558,-1.372391,-1.1922448,0.5035524,-0.52359414,0.030575935,-0.32493654,0.6313595,1.1852281,0.20307337,-1.2858647,0.36029422,0.91485727,0.8534592,-1
0.3029778,0.53653824,0.20858222,-0.0074964464,-0.27938768,-0.23740372,-1.680021,0.24519213,-1.415463,-1.0994501,1.1757445,-0.089461006,0.5726866,1.0393177,-1.1532369,-1
-0.07724801,0.3234075,-0.4630528,0.13325281,-1.025836,-1.1039295,1.052583,0.084273,0.8082378,-1.2301537,2.1905859,-0.7686566,-0.47110167,0.3724206,-0.67632174,-1
-0.46958217,1.2625046,0.7586183,0.37501338,-0.19913763,0.047568284,0.90633047,0.34751046,-1.1346322,0.10854588,0.11247747,-0.15919635,-1.1639173,-0.55025846,-0.6681397,-1
0.18585704,2.7014778,1.0287149,0.9197901,0.37362573,1.7283621,0.76669526,-0.59504884,-1.1373296,0.96890545,0.19316493,-1.0889935,-0.28014135,0.42066386,-1.0159416,-1
-0.047851816,0.45336506,1.0550294,0.6596856,-0.9034115,-0.54781765,0.020496404,0.49242127,0.8735394,-0.66478026,0.6449344,0.0126979435,0.9211532,0.30365822,-0.31375143,-1
0.06877173,-0.96969557,-1.4847897,0.8582112,0.059921768,-0.33513394,1.3044693,-0.026241569,-1.160304,-0.59471667,1.5409938,-1.1709825,0.40985325,0.32916906,0.79456574,-1
0.79675704,-0.72848606,-0.96492386,-0.7682117,0.30453384,-0.28126734,-0.30287337,-0.10281218,0.70230347,-0.060190435,0.5456782,-0.58402103,1.4930645,-0.08008359,0.8030044,-1
-1.3814555,0.11075547,-0.4253897,-1.7121412,-0.05072491,-0.3380587,-1.0677096,-0.35898805,-1.1724366,0.35023662,-0.2388715,-0.1144144,0.65412164,0.6619754,-0.49689236,-1
1.7509282,0.263297,-1.8598051,1.7592064,0.7882938,-0.649799,1.4346926,1.4337957,0.8782939,-0.6170724,0.08384429,0.46656495,-0.22078155,1.5382868,1.0096204,-1
0.37973326,0.7079303,-0.921555,2.1025372,-0.4339455,-0.7428343,0.68614244,-1.1810281,-1.3362099,-0.4654466,-1.0356178,1.2297819,0.5385027,0.06389878,-0.79361254,-1
1.5178791,0.3619833,2.2754934,0.69221276,-0.6178952,0.34498397,0.028528048,-0.22650355,-1.4171765,-0.5322265,-0.2278484,0.40769255,0.48422334,-0.11550241,0.010395141,-1
-0.6949454,-0.24604599,-2.3316984,0.9981051,2.2216043,-1.0851363,0.0858974,-1.5422964,0.8892804,0.3640368,-0.57634974,0.31413558,-1.1606444,0.37184635,0.44521734,-1
2.0508747,-0.8470977,-1.1401577,-0.3865902,2.3253214,0.29957533,-0.8096714,-0.8272526,0.9236864,0.42308024,-0.6080161,0.29557303,-0.2104248,0.24155723,-0.9761474,-1
0.87349266,0.14873083,0.6776569,0.10422243,-0.7773683,-0.87892836,-1.1408793,1.0366417,0.8000611,0.21989197,0.18450603,-0.40302998,0.80113506,-1.5859195,-1.4098668,-1
0.15046898,1.1611695,-0.0074158804,1.2443291,0.16828027,0.72688216,-1.5160422,-1.5745759,0.89162385,1.6913862,-1.4320644,-0.26312083,2.0346618,0.1592346,0.12260429,-1
-0.16842616,0.6725116,0.4860504,2.070478,0.027615517,0.81954706,0.72357154,-0.6793852,-0.99044204,1.8367183,-0.03147616,-1.6611174,-1.6180273,0.854912,0.21599036,-1
1.0815877,1.305261,-1.3950554,-1.1074997,-1.0368061,-1.0248288,0.17602508,-0.2141143,0.72989005,0.9911076,-0.13366929,-0.8974787,-1.0448879,1.8905363,-0.70943093,-1
-1.431238,-0.4949207,0.9793834,1.5928453,0.9415061,2.3639238,-0.97850895,1.4143682,0.70609325,-0.11206346,-0.48040652,0.5739914,0.1773752,-0.62635,0.011959316,-1
-1.1397818,-0.850964,1.4431052,-1.2671932,1.1968161,2.303872,1.0441265,-0.10281218,0.7170674,0.3581912,-0.08174043,-0.3823532,-0.8864488,-0.34294108,0.027077837,-1
-0.18310268,-0.17788658,-0.18371333,-1.9962889,0.55118394,0.23347817,0.14486971,1.6580815,0.8626676,0.08558512,-1.6244982,1.7908792,-0.62500197,1.8197908,-0.7429996,-1
0.22486,-0.53292024,-0.045195196,-0.737548,-0.7428348,-0.61627316,-0.40272886,-0.04756834,-1.1225822,0.28673008,-0.7374158,0.54022807,-0.70165586,-0.35083705,-0.061960332,-1
0.05077536,1.4370894,1.3662413,0.412918,-0.6795379,0.024552602,1.1909777,0.90628505,0.75037664,1.1458223,-0.5844345,-0.50640994,-1.8435684,-0.65778,2.612648,-1
1.2842642,-0.6070674,1.5461267,0.68785757,-0.6531531,0.044845622,-0.26906222,-0.20030917,0.59433186,0.123629384,-0.4740324,0.32484955,-0.44011042,-0.12774315,-0.5141334,-1
-1.7259816,-0.8370521,0.014800749,-1.8009653,-0.15680547,-0.21734732,1.246105,-0.10281218,-1.3998673,1.2928925,-0.15945348,-0.8856071,-0.46464705,-0.3265103,0.6878043,-1
0.7771379,-0.11399357,0.06461346,-2.0027215,0.8735942,0.25950027,-0.04774155,0.291553,0.91636175,0.18448025,-1.1126952,1.0959393,-0.56702375,0.4852276,1.0479041,-1
-0.09549232,0.44545326,0.24267292,-0.0020074348,-0.48164085,-0.55972767,0.7723511,-0.6585375,0.74787456,2.3084092,-2.229208,-0.12005298,-0.9238519,0.4451023,-0.3362808,-1
0.57613885,-1.0908396,0.021935077,-0.039082494,-0.20510247,-0.10648277,-0.7910572,-0.10281218,-1.3448815,-1.478943,0.19904844,1.0651706,2.4622278,-0.5095242,-0.055073153,-1
-1.1094953,1.8343939,1.0998349,-0.7418826,-0.78219026,-0.670957,-0.028646344,-1.4703531,-1.1958396,-0.3275438,1.0550896,-0.64608335,0.7183571,0.80076146,-0.9645492,-1
1.4223347,0.6049184,0.55185986,-1.2658222,-0.7970878,-0.82140934,-0.7835664,0.6374786,0.70609325,-0.19344924,-1.3914762,1.5113865,1.1652452,0.50004524,-0.6890297,-1
0.97875994,2.1421463,-1.3906676,-0.7705193,0.5830226,-0.43602058,-0.55700725,-1.1596112,0.5252543,0.59119743,-2.2912483,2.2122126,-0.4355465,2.3611956,1.852727,-1
-0.0339007,-0.20080297,-1.4448556,0.2682729,-0.14689991,-0.47972512,0.3397175,-0.7903432,-1.1903348,1.09278,-0.5275795,-0.54710567,0.9042635,-1.4852947,1.8400123,-1
0.63903105,-0.21097733,-0.30986702,0.5940242,2.3831544,1.6043532,0.05588159,-0.09189034,0.6398543,1.7108272,-2.4219434,0.9624481,0.20542341,1.0855234,-0.93714404,-1
-0.82771206,0.20270161,-0.45585373,-0.7109714,-0.5642106,-0.8454572,-1.9521954,-1.3226329,0.70609325,2.0605693,-2.048913,0.2166481,0.5411587,1.0610777,0.69924194,-1
0.85480386,-1.2795372,0.15187055,-0.82543457,0.5063853,0.58236814,0.90042377,-0.44748807,-1.1149275,1.8316269,-2.121118,0.4825817,0.83843356,0.5922234,-0.59162843,-1
1.1989539,-1.1231343,0.11945344,1.0013822,-0.3877835,-0.33161876,-0.55347764,-0.7280766,0.70609325,-0.81264174,0.10729737,0.927601,0.9989466,0.65013725,0.75706136,-1
-0.76774675,0.15666029,0.49526197,-0.6211074,1.2295865,1.9305334,-1.9079964,-0.4327905,-1.2385985,-0.43134382,0.5182671,-0.0764211,1.4095156,1.2494017,2.4958358,-1
