customer_id,age,income,region,purchase_frequency,avg_order_value,customer_lifetime,total_spend,website_visits,email_open_rate,app_usage,electronics_spend_pct,clothing_spend_pct,home_spend_pct,summer_boost,holiday_boost,recency,satisfaction_score,support_tickets,customer_value_score,engagement_score,risk_score,seasonality_index,segment
CUST_000548,0.41054624,1.1170461,North,0.9044285,1.3777515,-0.28786674,0.52250403,1.0016547,0.62117445,0.75919944,-0.13724211,0.22840351,-0.20704025,0.59759295,-0.62094575,-1.0697032,0.09709584,-0.67719597,0.041310556,1.2579806,0.10115898,-0.31145734,0
CUST_000550,-0.070181616,-1.2072577,West,-0.9011051,-1.2008716,-1.0500088,-1.0073593,-0.37939796,-1.1625507,0.6129875,-1.5572717,-0.34583828,2.1345406,1.7447342,0.58152646,-0.84663737,1.5444857,-0.6112054,0.004315826,0.19507265,-1.4931147,1.265401,1
CUST_000551,-0.10907939,-1.143214,East,-1.7868035,-0.33541936,0.022199387,-0.8259824,1.487554,-1.6907189,-1.2542208,-0.68218464,2.0540495,-1.3434505,-2.0105035,0.23209159,0.005873367,0.20196868,1.0944804,-1.1882362,-0.9544697,0.6526185,-0.63873917,1
CUST_000553,0.08224004,0.2265178,West,1.3628933,1.3891151,-0.16999541,1.1226988,0.3946484,0.3260548,-1.1895314,-0.39744204,0.008923254,0.17640929,-0.31854117,0.33487535,2.7252593,1.1477141,0.98236537,1.9542501,-0.7345168,-0.046904556,0.16954891,0
CUST_000554,0.24981369,-0.95746744,South,-0.017080516,-0.44619158,-0.063308895,0.054029703,0.13171284,0.97981614,-1.3319086,-1.2914193,1.4016662,-0.506834,0.8525923,0.2890985,-1.0489132,0.09709584,0.030850409,0.041310556,-0.77584386,0.6289138,0.6228328,1
CUST_000555,-0.67851824,0.36540854,South,0.19214611,2.3886368,1.8437979,2.93756,0.9092568,-0.73977506,-1.3336071,-0.40980342,-0.08412616,0.52056724,2.0754309,-0.29711875,-0.56159335,-1.9535005,0.86310005,0.3261309,-0.96840805,1.8839943,0.6071137,0
CUST_000556,-0.5622234,-1.0627081,South,-0.632597,1.5738137,0.90608287,0.4320532,2.1947765,-1.2256565,0.9566095,0.83784187,0.5034025,-1.7355961,1.0126028,-0.36127502,2.021277,1.6762037,1.4977641,0.9228084,1.3465638,-0.0069438755,0.09974825,0
CUST_000557,-0.5710055,-0.054808773,North,-0.82242066,0.33579433,-0.6788029,-1.0537108,-0.3585625,-0.6590718,0.705909,-1.2834444,1.1962285,-0.21833794,0.11870627,0.3193297,2.867967,-0.51898557,0.59469193,-1.2497028,-1.2995181,0.74964386,0.34018785,1
CUST_000559,-0.60907376,1.2259723,East,0.12916906,1.4302698,0.016584897,0.41804156,-0.87967885,0.61816865,0.7284427,-1.7384721,2.8721225,-1.5877075,-0.94650316,-0.5587192,-0.22933792,-2.216638,0.043276835,-1.093339,0.5969114,1.4443039,-0.90739554,1
CUST_000560,0.20450197,-0.92603046,North,1.1125495,-1.5198644,0.09007383,0.5033879,0.21152286,-1.6065217,-1.341082,-0.6167928,1.0632278,-0.7019902,-0.5455474,-0.6214019,0.2817964,1.4213535,0.7289657,1.6936396,-1.4380683,-0.4139995,-0.79490346,0
CUST_000561,2.207611,-0.23187709,North,0.6439086,0.772461,-1.176957,-0.67967284,2.0402374,-0.4729181,-1.3059096,0.4208278,-0.8372636,0.5278086,-0.39413914,1.1107596,-0.2739108,0.54037076,-1.4616635,0.33557358,-0.49312514,-1.4730469,0.84229606,0
CUST_000564,1.4074781,-1.1925246,East,1.5260065,-0.24845214,1.0162169,2.193166,0.7488763,-1.3312407,-1.2726215,0.70794874,0.10918763,-0.4305318,-0.7118999,0.71187395,0.19576703,1.3230315,-0.047887582,2.6662781,-1.1246109,-0.92900455,0.34574196,0
CUST_000566,-1.5792952,-1.1736256,North,0.14760531,0.63843787,-0.8394286,-0.34013116,0.19204992,-0.50216615,-1.0339751,2.239685,-1.0907645,-1.0261465,0.553866,0.95676935,-0.9118082,0.98480374,0.021133665,0.5205582,-0.88426584,-0.6572734,1.1030133,0
CUST_000567,-1.0468394,0.730932,North,-0.821883,-0.727558,1.715577,0.4676092,-0.21266429,-0.07642251,0.6542127,-0.97425646,0.74577725,0.15159285,-1.1059309,1.3569733,-1.0836831,0.64332926,0.19093357,0.20663589,0.088852346,-0.30831054,0.7651513,0
CUST_000568,-1.648279,0.9354922,East,-0.4795262,1.9417585,-0.17865033,-0.24265395,0.10573046,-1.5665293,-1.4625968,-0.8350607,0.49145192,0.15905815,-1.2694576,-2.2025542,-0.40890718,1.0431986,-1.3623468,0.28296062,-1.5698057,-1.7265071,-2.5368595,0
CUST_000570,-0.011787582,0.10304588,South,0.67086524,0.7069266,0.5547159,0.8929077,0.250702,-0.07642251,0.70335054,0.8117147,0.4225946,-1.2643887,0.044074573,1.0275247,0.43938175,-0.5469206,-0.74472785,0.4438862,0.28795725,-0.23052242,0.9518649,0
CUST_000571,1.6734818,-0.953532,South,1.0582776,0.90309346,0.36802843,1.534425,-1.1036679,2.5571082,0.84968364,0.6191609,-0.0144625185,-0.45925668,-0.108381085,-0.33737254,1.9670082,0.30323002,-1.73296,1.4780613,1.1384945,-1.5208148,-0.35221222,0
CUST_000572,0.17286932,-0.5878039,East,-0.25549442,1.7491642,-0.63054013,-0.75010705,-0.29311663,0.68913245,0.8003377,-1.1214716,0.07373016,0.84143263,-1.4310603,0.60582614,0.9954019,1.3910515,-0.76894456,0.36527652,0.87614655,-1.510758,-0.05445505,0
CUST_000573,-0.5417173,-0.15700717,North,0.6424823,0.59878004,-1.1312534,-1.0551591,0.21007445,0.70057315,0.7887032,1.3235915,-0.6850926,-0.5363017,0.751878,-1.3817041,-0.93808687,0.66091007,0.85839444,0.22656222,1.0383279,0.17774299,-0.9372173,0
CUST_000575,-1.5549636,-1.2073289,East,-1.0502583,-0.7449132,-0.35396898,-0.7458061,-0.2880529,-1.2359322,0.5877153,-0.39715666,-0.31247655,0.42134482,1.5875452,-0.5527065,0.4521981,0.9986443,0.20965561,-0.28126234,0.18431555,-0.5257695,0.16882294,1
CUST_000576,0.07500459,2.3105655,East,0.8388475,-1.6295178,-1.0564529,-0.792812,-0.77687025,1.1750494,-1.3109963,0.2555644,-0.6235982,0.6780881,0.2531991,-1.1122812,1.3449444,0.39003038,0.14183493,0.28767994,-1.0119205,-0.17993563,-0.903232,0
CUST_000577,0.85278136,1.221947,East,1.1731404,0.80707145,-0.67811143,-0.5683069,0.98742026,-1.4716766,0.7899896,0.5775074,-1.281893,0.8812674,-0.34171242,0.31835374,1.1634752,-1.0335721,0.7794725,-0.30945048,0.7291223,1.2225193,0.14475235,1
CUST_000578,-1.7202392,0.044762447,East,-1.3314561,-0.01700275,-0.65276015,-0.89199984,-0.13392225,-1.6886095,-1.1450461,-1.4190255,1.2197543,0.18808465,-0.5773577,0.2457606,-0.5983376,-1.4919293,0.16321424,-2.0312555,-1.4038986,1.0617045,-0.020751271,1
CUST_000580,0.32164294,0.22774678,North,-1.3992827,-2.3939424,1.0490971,-0.33418623,2.441211,-0.1976534,-1.2074857,1.1731757,-1.0825548,-0.055791344,0.93393195,0.91111386,-0.039937556,-0.78599036,-1.4083333,-1.359664,-0.19927946,-0.56944835,1.2221433,1
CUST_000582,0.5227996,-0.26463273,North,-0.7569552,0.9250957,2.4738722,1.444804,-1.9285579,2.298783,-1.253173,0.65993214,-0.8107416,0.28482953,0.98285776,0.23670094,-0.6200526,-0.6185235,0.15219833,-0.06269523,-1.0529374,0.48465168,0.6302865,1
CUST_000585,0.3401782,-0.8417523,West,1.323103,-0.598356,-0.06850726,0.15522864,-0.31532106,0.7420124,-1.2412426,0.3191697,0.14194605,-0.61315966,0.9366767,-2.0935752,-0.6936499,-1.9812324,1.4281989,-0.46495226,-0.9093599,2.3232622,-1.5056823,1
CUST_000586,-0.6581541,-1.1243321,West,-0.18703663,0.21030004,-0.21518047,-0.7639528,-0.58627474,-0.40985125,-1.1033913,-0.8409556,0.87766916,-0.08491912,0.8214952,-0.5803634,0.68200254,-1.27047,-0.79954046,-1.2467602,-1.1828804,0.1998637,-0.17998923,1
CUST_000589,-0.876135,-0.3080989,North,0.75836116,-1.090732,-0.018497132,0.2964461,1.0675905,-0.07642251,-1.194088,-0.2768477,0.97908527,-0.55453587,-0.83074385,0.10692694,0.15711777,0.8287566,0.20387845,1.0465072,-1.1025063,-0.41942912,-0.2539137,0
CUST_000590,-0.053791735,1.8790375,West,-0.75896716,0.28443077,-0.104790196,-0.0382981,-0.28718558,0.8047039,-1.2305171,1.3192278,0.094013795,-1.5521592,-0.512978,-0.37986168,0.06679089,1.7743022,0.2508826,0.68989056,-0.87396705,-1.0002198,-0.5617643,0
CUST_000591,-0.5679233,-0.50188154,East,1.5162209,1.1429623,0.81291854,2.8929882,-0.43617198,-0.7994862,0.86076266,1.2080425,-0.72763264,-0.39392814,0.16183443,-0.18942787,-0.7998268,0.011565898,0.83108604,2.193263,0.48904407,0.5803006,-0.10366354,0
CUST_000592,0.49461874,-0.33015078,East,0.621105,-2.4982965,-0.5137304,-0.44658777,0.62038785,1.2209529,0.7620978,-0.6935096,-0.07668805,0.813088,0.14186253,-0.055720866,1.4215263,-0.1009033,-0.54193723,0.042005908,1.2901194,-0.36985624,0.009335704,1
CUST_000593,0.4593561,-0.03562345,East,0.057144184,-0.21338859,0.70286375,0.84614354,1.7071453,0.42959836,0.8511714,-0.9071655,0.5791755,0.12546146,-0.03209567,-0.7582675,-0.6219448,0.37126392,-0.020249847,0.67292196,1.5257384,-0.28852594,-0.7022525,0
CUST_000594,1.0892301,1.0503607,East,-0.9267711,-0.61657035,0.2124215,-0.56414604,0.17778327,0.11568677,0.8529945,-1.4368362,-0.4810947,2.1492941,-1.746454,0.43731076,-1.0129755,1.1383344,-0.72221386,-0.043636397,0.9298757,-1.3113339,-0.34077683,1
CUST_000598,-0.59880507,1.4296162,West,0.50537115,-0.77033097,1.5554647,1.9777514,-0.9039982,0.3218756,0.7689559,-0.54292625,-0.6021872,1.1911666,-0.2251859,-1.435925,-0.63603383,0.30620873,1.6085869,1.4124618,0.5462645,0.96792626,-1.3993196,0
CUST_000599,0.4488621,-1.0472085,North,0.64091694,-1.3822926,0.4337628,0.69506484,0.26979914,1.0695504,0.6982537,0.10440846,0.5769347,-0.9795439,0.59030706,1.3995353,-0.76099735,-1.0438623,-0.7274868,0.02608706,1.0762013,0.10598252,1.5205501,0
CUST_000600,0.7227751,-0.87575585,East,0.59784645,0.37771517,0.3594566,0.95021445,-2.5617356,-0.5147661,-1.4973972,0.31316957,0.7520452,-0.99466914,0.19120301,0.3726029,-1.1060026,-1.3175484,0.8632479,-0.040574342,-2.2213037,1.4699142,0.41920617,0
CUST_000601,-1.0562879,0.612211,South,-0.052259088,1.3518093,-1.0665178,-0.89411694,-0.45753887,-0.6889244,-1.1454436,-0.2649719,1.5785377,-1.4268016,-0.49550098,0.24793936,1.440884,0.09709584,0.9501812,0.041310556,-1.2499427,1.3141533,0.015815968,1
CUST_000604,0.31486037,-0.8222251,East,1.6537011,0.69917655,-0.059921574,1.1244887,2.1390183,-0.19146885,0.7779293,0.07751118,-0.075891875,0.14608368,0.15311368,1.8433058,-0.435017,1.4565022,-0.59813654,2.2942755,1.4432856,-1.4260707,1.7388661,0
CUST_000606,-0.9334535,-0.41867667,East,-0.3132111,0.5921054,-0.43080074,-0.31188098,-1.3677204,-0.07720308,-1.4047225,1.2113575,-1.2987394,0.14755042,0.063734055,1.1034755,-0.44776678,-0.29898092,1.6266097,-0.4927839,-1.6228193,1.3755149,1.0291537,1
CUST_000607,-1.4287812,-1.3778096,North,-1.8545672,0.032939468,-0.0035119017,-0.93952554,-0.3201399,-0.69986296,-1.4157616,-0.7814171,-0.031066004,1.0393811,0.64851344,0.19009535,1.8329467,1.1055092,0.29347718,-0.7212593,-1.443839,-0.5328918,0.44668075,1
CUST_000608,-1.6958065,1.0766618,North,-0.42168576,-0.15778415,2.0638967,1.8646996,-1.9343793,-1.260893,-1.3385111,-0.006106685,-0.6011284,0.95203394,-0.41758594,-1.1303785,-0.93733335,-2.7113175,0.889287,-0.9767562,-2.0671391,2.3970733,-1.2031076,1
CUST_000609,1.4109658,2.0177913,South,-1.3280048,-0.7281946,-0.40910357,-0.7179546,-1.3031696,0.22496971,-1.2296613,0.14900841,-0.6843628,0.5992869,2.4483602,0.06647027,0.7093618,-1.0388843,0.84137946,-1.6656438,-1.3678658,1.2721225,1.0949212,1
CUST_000611,-0.13067928,-1.0176733,North,-0.32024235,0.9432226,0.13588224,0.21112925,-0.4013624,1.129162,-1.4046291,-1.519799,-0.21379928,1.9867738,-0.46291858,-0.44279927,-0.5944743,-2.756765,0.12540096,-1.7568567,-0.979787,1.8572967,-0.5977744,1
CUST_000612,0.35673475,-0.39222562,North,0.05262654,1.355029,-0.90747994,-0.8876834,0.72679394,-0.6070076,-1.212731,-1.4489967,0.08352727,1.2161968,1.136969,1.3859181,1.5394595,0.1757963,-0.61153615,-0.29289544,-0.8887704,-0.6019452,1.7391734,1
CUST_000613,-1.2285287,-0.102781795,East,1.2829268,-0.63999176,-1.0280807,-0.75300074,-0.24929655,-0.07642251,-1.4349661,-0.19721529,-0.6473166,1.1090755,-0.0030299316,-1.5921478,-0.38488042,-0.2753108,-0.48732793,0.12426791,-1.7572137,-0.21556206,-1.4473362,0
CUST_000614,2.610719,0.783193,South,0.7671105,-0.46262422,0.6319824,0.9062914,0.48737893,-0.8616186,-1.3399376,-1.1272819,0.84403986,-0.10105505,0.6488054,-1.2691523,0.68719953,1.0479302,0.06801899,1.4825898,-1.1480582,-0.6634404,-0.8785461,0
CUST_000615,0.13983743,0.76820683,West,0.11962429,1.1386847,-1.1771528,-1.1651299,-0.668549,-0.072051,0.85222983,-0.9191508,0.87698305,-0.052312445,1.6405171,-1.2332289,-1.0523182,0.9015537,-0.64845926,0.053790886,0.5948826,-1.1021463,-0.42687303,1
CUST_000616,0.28781506,-0.98665506,North,-1.2934409,1.7896246,-0.30067924,-0.61558104,-0.9175046,1.8686678,0.69942766,1.621346,-2.519556,1.4831214,0.4545088,-1.5320427,0.15201792,1.3645724,-1.4689884,-0.11688294,0.8879944,-2.0153024,-1.199414,1
CUST_000617,0.8086363,-0.152024,East,0.49007854,-1.7804501,-0.9882979,-1.213205,-0.59974337,-0.07642251,-1.0936102,1.7062699,-1.1660004,-0.18974033,0.42891508,0.23777142,0.9996011,-0.94522554,-1.374254,-0.9181786,-1.5755603,-0.44033816,0.39719132,1
CUST_000618,0.5494313,0.49627584,North,0.1268462,-0.20891856,-0.25445154,-0.36245537,-0.6859788,0.4607836,-1.1729326,0.64797664,-0.87613463,0.47457305,-0.39272106,1.7572552,1.2757984,-0.7970812,-0.6044783,-0.59912896,-1.0482239,0.036942557,1.4300697,1
CUST_000619,0.20002766,2.1585116,North,0.64337575,0.5230475,0.7616972,1.3127512,1.7869172,0.004883074,0.8515439,0.63837296,-0.5320453,-0.3475534,-0.73275614,0.8042051,-0.14169286,0.09709584,0.7969574,0.041310556,1.441081,1.1999452,0.4207883,0
CUST_000620,-0.7880699,0.68648154,East,-1.0114534,0.5179878,-0.15085703,-0.57077605,1.1085911,-0.843928,-1.3049527,0.66646844,-1.0993922,0.52778906,-1.5932645,-0.2829963,2.0704255,0.81993395,-1.4318928,-0.28643873,-0.9035845,-1.632934,-0.9302601,1
CUST_000621,0.38474327,0.7500082,East,0.62917876,-1.4697632,-1.0784585,-0.8929006,1.2957171,-0.5360423,0.7145647,-0.33421436,-0.26679844,0.18912351,-0.8128757,1.557415,-0.10574211,0.32219923,0.865282,0.08989418,1.0130687,0.4034763,1.0710309,1
CUST_000622,2.0388136,-0.1970644,East,0.45050472,0.022700999,-0.91180605,-0.48697767,-1.4880658,-1.2531141,-1.2947754,-0.19750534,0.44647485,-0.02668318,-0.476983,1.2267183,1.1167037,0.7658213,-0.6384592,0.469227,-1.8764677,-1.0062912,0.912609,0
CUST_000623,1.5296781,1.9742322,South,-0.52026415,-0.4874226,-0.58546376,-0.58506197,1.2341174,-1.077836,-1.2237066,1.0324636,-1.7617835,0.73204404,-0.5397483,-0.8704818,-0.84453547,0.78162485,-0.5607038,-0.065591104,-0.85161144,-0.9586275,-1.018678,1
CUST_000624,1.7140334,0.3913504,South,0.9429057,-1.4571044,-1.2450757,-1.1340443,0.15843552,-0.7574268,0.82678056,1.2210275,-0.53597975,-0.590297,-0.38048998,-0.43339607,-0.8367065,-0.8143542,-1.272947,-0.56726044,0.67044485,-0.45006257,-0.5544039,1
CUST_000625,-0.633225,-0.9895099,South,-0.15634893,0.64520985,-0.055550426,0.00026670427,-0.7465828,1.4223771,0.7193527,-1.0681633,0.967925,0.22803079,-0.5040549,0.2915677,0.8260986,0.09709584,-0.06528009,0.041310556,0.8454999,0.5572613,0.05182663,1
CUST_000626,-1.0862098,2.0734897,West,-2.1906207,1.2711027,0.15659866,-0.89378786,0.87772924,-0.7695195,0.7286686,0.17185119,-0.15992285,-0.14947878,0.84222174,-0.8199062,0.2975089,-1.5508208,0.95680803,-2.5081656,0.82326835,1.6915792,-0.38879412,1
CUST_000627,-0.22450757,0.7666801,North,1.9819831,-0.06439177,-1.26202,-1.136593,1.3615562,1.9421437,-1.4044738,-0.09372286,0.0026933707,0.22881377,-1.4181994,-1.1879591,0.17893879,-1.2183645,0.75200665,-0.28566945,-0.17215379,1.3224009,-1.6782122,1
CUST_000628,-0.1240472,-0.49533784,North,-1.6186963,-0.5805617,-0.558978,-0.6530404,-1.5645064,-1.1200871,1.030939,0.91733545,-0.33398908,-0.11289734,1.0175071,0.75917697,-0.9471008,1.3783364,0.1522708,-0.2930886,0.17417969,-0.8158326,1.1194624,1
CUST_000629,1.257698,-0.7313482,South,0.46519697,-0.16696583,-0.46336585,-0.13109812,2.5216742,1.713755,0.71143657,0.3657147,-0.0647945,-0.2612243,0.6330519,0.93684816,-0.40139037,-0.9041239,1.6518002,-0.37943155,2.015416,1.7884156,1.11838,1
CUST_000630,-1.682537,0.3935912,East,-0.49236032,0.55598074,-0.44965193,-0.77977365,0.77546483,-1.247813,0.63230443,0.075264536,0.23766026,-0.2627979,-0.9429402,-1.1624452,-0.84778947,0.5919549,1.5503297,-0.26288036,0.5783183,0.7383991,-1.4542195,1
CUST_000631,1.5009621,0.17873676,North,-0.007327713,-2.0751271,-0.053229254,-0.3741998,-1.1819987,0.5681092,0.55153203,-0.569394,0.5699026,-0.090834744,-1.3112892,0.43634441,-1.0765965,-0.521961,0.25663784,-0.5039519,0.32668495,0.49960715,-0.15777639,1
CUST_000632,-0.3061074,0.021680122,West,0.7661016,1.5919762,-0.56075394,-0.08053093,1.6575567,-0.77266234,0.7341709,0.56479925,-0.9619386,0.6113126,0.5727485,0.3531157,-0.88175005,0.7837593,0.040514402,0.8394396,1.0897706,-0.51188904,0.5627284,0
CUST_000634,-1.2776061,2.6504805,West,-0.4696951,0.48096603,0.99905276,0.925845,0.06622291,0.74998546,-1.2593806,0.6259355,-0.70318496,0.3075649,-0.85726154,0.47039106,-0.82065445,0.27029622,0.8583283,0.3797957,-0.7947479,0.43209726,0.06499472,0
CUST_000635,-1.8127439,1.0963558,North,0.016818672,0.04310904,-1.1866002,-0.8299926,1.4587783,-1.4025538,0.78269523,0.90170395,-0.5817424,-0.34935746,-1.3613212,0.512591,-0.83535993,-0.45291027,-1.6156126,-0.6706551,0.89958656,-0.94088,-0.10966699,1
CUST_000636,0.6653516,0.21160685,East,2.4874897,-0.7136609,0.10166131,1.4970937,0.7171563,-1.204917,0.8750765,-0.2663585,-0.6977584,1.0363446,-0.41120583,0.7901571,0.41462174,0.6952312,0.84111637,2.433018,0.7830747,0.14251141,0.5438998,0
CUST_000638,-1.4479703,-0.97501355,North,1.0183749,0.7594793,-0.7582405,-0.27291018,-1.8710047,1.7546288,0.71135575,0.3561546,1.2854625,-1.8756548,0.61594,0.42005503,0.9177342,-0.9848475,0.057454053,-0.21500386,0.54747444,0.65261614,0.641776,1
CUST_000639,-1.6630515,0.22347596,West,0.457611,1.3972049,0.7077058,1.823609,-0.9637178,-0.07642251,-1.2226312,-0.8037943,-0.22539116,1.0217929,-0.75642174,0.22211502,0.13543396,-0.19099505,-1.5386177,1.0066328,-1.8113246,-1.0540737,-0.117890365,0
CUST_000640,-0.46245286,2.9730437,South,-0.3894649,-1.1085337,-0.0079773525,-0.28698775,0.7116716,0.35995,0.8086776,-1.1460837,0.30485395,0.9272989,0.17360108,0.08451597,-0.78291494,0.7961163,0.9199407,0.15521894,1.135011,0.13555886,0.15011577,0
CUST_000641,1.8921295,-0.42989415,West,-0.7676045,0.6078368,-0.19326265,-0.45216298,0.00729755,0.63491476,-1.3084178,1.2308306,-0.044521898,-1.3715711,1.7233133,0.941735,-0.28121865,-0.63764375,0.06143865,-1.0022881,-0.88792497,0.42945522,1.5835063,1
CUST_000642,-0.38360825,-0.9442374,East,0.2784074,0.10897278,0.57065886,0.68680507,0.4438379,-0.65995115,0.9454272,-1.1665338,0.82038987,0.13419715,-0.5061681,-0.9983531,-1.0334605,1.3908045,-0.6829825,1.337057,0.89632213,-1.4465238,-1.1206268,0
CUST_000643,-1.7385191,-0.6649664,South,-0.5502288,-0.078436576,1.1794969,0.70206386,0.3555226,0.9452209,-1.326992,-0.7151205,2.1640418,-1.6329818,0.72442156,-0.8614042,-0.79832315,0.09709584,-0.81647485,0.041310556,-0.7053008,-0.0026550011,-0.47626066,0
CUST_000645,-0.35606176,-0.9781158,South,0.16396503,-0.7396083,0.29573116,0.30547285,-0.7766977,0.29222292,0.75384337,0.10210011,0.30673954,-0.41338295,-0.50555617,1.0585377,0.719901,0.74246895,-1.2667174,0.693487,0.56804264,-1.4593654,0.7477868,0
CUST_000646,-1.695151,-0.5109662,North,-1.3533115,-1.2825905,1.809731,-0.17396292,-0.554273,-0.07642251,0.8948944,-1.7970285,-0.71154267,2.5400481,1.4891474,0.13690127,1.0044941,0.3154172,0.043439806,-0.57941246,0.18511595,-0.20468122,0.753576,1
CUST_000647,-0.022838313,-1.1337701,North,0.9738392,-0.12679496,-1.3616183,-1.1956441,0.7222754,-0.014463072,0.9110454,0.27671245,-1.0309211,0.8796125,-0.69941926,-0.6710669,-1.1250782,0.3460188,0.013313813,0.13377915,1.1298406,-0.24706672,-0.9050296,1
CUST_000648,-0.288721,-0.08015884,North,-0.91902626,0.8673178,-0.22333725,-0.3810032,0.70500845,0.31978408,0.9375101,-0.042951908,-0.6933085,0.7561851,0.6653845,1.3768855,-0.3891303,0.46049118,-1.1776621,-0.36839008,1.2352716,-1.2093366,1.5317025,1
CUST_000650,1.7378888,-1.0079204,East,0.64801794,1.2476407,-1.1211276,-1.1254172,-0.2287693,-0.90930766,0.7916559,1.6703161,-0.67015314,-0.6968733,0.25726822,-2.479981,-1.354535,-0.3380962,-0.76222,-0.4204713,0.46928316,-0.37956616,-2.1437151,1
CUST_000651,0.96900046,2.4322941,North,1.4285712,-0.6585329,-0.1060081,0.5763648,-2.1837068,1.3738445,0.8983933,1.3911875,-1.4865993,0.20649897,0.6432382,-0.75215876,1.3197975,0.09709584,-1.4096303,0.041310556,0.50611466,-0.4447739,-0.41134322,0
CUST_000652,-0.45062834,0.48926595,North,-0.08815668,0.43271774,0.48705405,0.928396,0.33634615,-0.5103351,0.83943796,-0.85928375,1.0997093,-0.6672341,0.44569755,0.29009995,-1.1408348,1.0388926,-0.67049277,1.0500177,0.80650616,-1.208017,0.4518097,0
CUST_000653,-1.411939,1.4361557,East,-0.82054496,0.62294096,-0.36268526,-0.64740664,-0.7361694,0.6742757,0.7892514,-1.4720511,0.5647128,0.5663687,-0.6353949,0.32148117,0.20676862,-2.1725945,-1.3094813,-2.0703351,0.71336627,0.4073166,0.023497837,1
CUST_000655,-0.023084188,0.90019345,North,0.18214121,0.16918117,-0.08062261,-0.3356738,-1.8202838,-1.1385553,-1.2661172,1.3578663,-0.7324717,-0.52273583,0.2543927,-0.66559684,1.4257493,-1.0916058,0.08675093,-0.73932624,-1.9329767,0.74398386,-0.49702996,1
CUST_000656,-0.079840645,-0.82265663,North,1.2327883,0.13508876,-0.39127764,0.1928578,1.2838255,-0.07642251,0.7537647,0.3344676,-1.3899338,0.85777956,-1.7103951,-0.5490473,-0.69228715,-0.2017533,-1.3612506,0.6038432,0.6799702,-0.9148632,-1.2213922,0
CUST_000657,0.03775768,1.0809348,West,0.0954618,0.37356657,-0.67364866,-0.7087299,0.1487182,0.2202091,-1.2070789,1.9797344,-0.61888933,-1.3420827,0.683954,0.73455364,-0.5509643,1.0869856,0.04187968,0.37762323,-0.86057353,-0.7083602,0.95615613,0
CUST_000658,0.12768506,-0.11434496,West,0.058976527,-0.19923331,-0.62758243,-0.3898451,1.8631365,-0.84404486,-1.2702224,0.36862838,-0.39079857,0.2083377,-0.44243965,1.4291801,1.6162342,-0.8145444,-0.8103983,-0.65794706,-0.61914146,-0.105169915,1.1110897,1
CUST_000659,-0.28474727,0.38479942,South,2.4150867,1.054578,-0.70633584,0.4076568,0.6878745,0.14681104,0.85082173,-0.5811263,0.14836183,0.38511956,0.950419,-0.7267814,-0.7781016,1.5413948,-0.6666594,2.3877513,1.1078676,-1.5324353,-0.2584958,0
CUST_000660,-0.7767471,-0.9393375,East,-1.3600394,-0.07052063,0.28364182,-0.29623547,-0.27328366,-0.1393895,0.85271,-0.57985437,0.34329137,0.46139655,-1.8449334,1.2423153,0.61629933,0.6611471,-0.87628454,-0.42922875,0.7106239,-1.115385,0.3487499,1
CUST_000661,-0.64185625,-0.77783793,South,0.48505554,-0.38341945,-1.0571043,-0.9594778,-0.07365129,-1.3296777,-1.248089,0.14909425,0.99204296,-1.0902162,0.4118887,0.092682585,-0.8672411,1.798266,-0.39776063,0.8934825,-1.3795398,-1.499305,0.25822103,0
CUST_000662,-0.06627069,0.73597676,East,0.9908877,-0.63100314,-1.2362933,-1.1441839,-0.47206515,2.455217,0.75632435,2.337642,-1.68479,-0.3709948,0.3267184,-0.22364749,1.6791451,-0.52599967,-0.5602728,-0.36991405,1.2423259,-0.10666127,-0.065071836,1
CUST_000663,-0.6291467,-1.0529733,East,-0.45955724,-0.17607398,0.43194228,-0.11257849,-0.67539346,0.76350987,-1.3401637,2.0136828,-1.6543094,-0.13192871,0.30099067,-0.41277534,1.2689508,0.84458333,0.8890693,0.23401746,-1.1117302,0.08098216,-0.24771692,1
CUST_000665,0.1721004,-1.3418548,North,0.27773866,-0.92261666,-0.44925103,-0.4680316,0.37194148,-1.3040833,-1.2193288,1.0688313,-0.015627872,-1.0612694,0.028170452,-1.096428,-0.13333234,-0.5224881,0.86570936,-0.40399545,-1.1975644,0.9539327,-0.98391885,1
CUST_000666,-0.4195591,0.94949603,North,-0.23317197,1.3915592,-1.0918366,-0.96493226,0.09014074,-0.1031318,-1.3860952,1.2963958,-1.3473622,0.252385,0.2685272,-1.0977125,-1.2683114,0.09709584,-0.06334098,0.041310556,-1.1225619,0.55870664,-0.88352317,1
CUST_000667,1.7711984,-1.1172998,South,-2.0017595,0.9595142,-0.3719273,-1.0868378,0.4494196,-0.11855685,0.62292403,-1.3804301,-0.23213454,1.396905,-1.3282909,-0.9585231,-1.1471318,0.72930294,0.9388079,-1.1000863,0.7576909,0.19313684,-1.431838,1
CUST_000670,1.2353258,-0.8447952,West,-1.3128461,0.10415587,0.55231506,-0.38216543,0.8690133,-0.17303702,-1.1473532,-0.68166965,-1.1982495,2.106226,-0.42279434,-0.6981963,-1.1747711,-0.28281263,-1.6155862,-1.0286347,-0.66923976,-1.0516435,-0.8127823,1
